"filename", "language", "JSON", "PHP", "XML", "Markdown", "YAML", "Makefile", "SQL", "JavaScript", "comment", "blank", "total"
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\Exception\ConnectException.php", "PHP", 0, 27, 0, 0, 0, 0, 0, 0, 22, 8, 57
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\Exception\GuzzleException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 4, 10
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\Exception\InvalidArgumentException.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\Exception\RequestException.php", "PHP", 0, 98, 0, 0, 0, 0, 0, 0, 47, 22, 167
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\Exception\ServerException.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 3, 3, 11
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\Exception\TooManyRedirectsException.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\Exception\TransferException.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\HandlerStack.php", "PHP", 0, 140, 0, 0, 0, 0, 0, 0, 98, 34, 272
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\Handler\CurlFactory.php", "PHP", 0, 450, 0, 0, 0, 0, 0, 0, 79, 64, 593
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\Handler\CurlFactoryInterface.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 13, 5, 26
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\Handler\CurlHandler.php", "PHP", 0, 23, 0, 0, 0, 0, 0, 0, 19, 8, 50
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\Handler\CurlMultiHandler.php", "PHP", 0, 144, 0, 0, 0, 0, 0, 0, 71, 39, 254
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\Handler\EasyHandle.php", "PHP", 0, 49, 0, 0, 0, 0, 0, 0, 46, 18, 113
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\Handler\HeaderProcessor.php", "PHP", 0, 22, 0, 0, 0, 0, 0, 0, 12, 9, 43
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\Handler\MockHandler.php", "PHP", 0, 129, 0, 0, 0, 0, 0, 0, 56, 27, 212
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\Handler\Proxy.php", "PHP", 0, 20, 0, 0, 0, 0, 0, 0, 27, 5, 52
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\Handler\StreamHandler.php", "PHP", 0, 419, 0, 0, 0, 0, 0, 0, 83, 80, 582
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\MessageFormatter.php", "PHP", 0, 130, 0, 0, 0, 0, 0, 0, 54, 15, 199
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\MessageFormatterInterface.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 7, 4, 19
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\Middleware.php", "PHP", 0, 154, 0, 0, 0, 0, 0, 0, 92, 15, 261
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\Pool.php", "PHP", 0, 64, 0, 0, 0, 0, 0, 0, 50, 12, 126
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\PrepareBodyMiddleware.php", "PHP", 0, 61, 0, 0, 0, 0, 0, 0, 25, 19, 105
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\RedirectMiddleware.php", "PHP", 0, 139, 0, 0, 0, 0, 0, 0, 44, 34, 217
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\RequestOptions.php", "PHP", 0, 35, 0, 0, 0, 0, 0, 0, 198, 32, 265
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\RetryMiddleware.php", "PHP", 0, 67, 0, 0, 0, 0, 0, 0, 36, 14, 117
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\TransferStats.php", "PHP", 0, 58, 0, 0, 0, 0, 0, 0, 59, 17, 134
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\Utils.php", "PHP", 0, 207, 0, 0, 0, 0, 0, 0, 134, 42, 383
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\functions.php", "PHP", 0, 42, 0, 0, 0, 0, 0, 0, 114, 12, 168
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\src\functions_include.php", "PHP", 0, 4, 0, 0, 0, 0, 0, 0, 1, 2, 7
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\vendor-bin\php-cs-fixer\composer.json", "JSON", 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\vendor-bin\phpstan\composer.json", "JSON", 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\guzzle\vendor-bin\psalm\composer.json", "JSON", 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\promises\CHANGELOG.md", "Markdown", 0, 0, 0, 44, 0, 0, 0, 0, 0, 41, 85
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\promises\Makefile", "Makefile", 0, 0, 0, 0, 0, 9, 0, 0, 0, 5, 14
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\promises\README.md", "Markdown", 0, 0, 0, 392, 0, 0, 0, 0, 0, 141, 533
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\promises\composer.json", "JSON", 39, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\promises\src\AggregateException.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 3, 3, 18
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\promises\src\CancellationException.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 3, 3, 11
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\promises\src\Coroutine.php", "PHP", 0, 95, 0, 0, 0, 0, 0, 0, 57, 18, 170
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\promises\src\Create.php", "PHP", 0, 43, 0, 0, 0, 0, 0, 0, 30, 12, 85
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\promises\src\Each.php", "PHP", 0, 41, 0, 0, 0, 0, 0, 0, 45, 5, 91
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\promises\src\EachPromise.php", "PHP", 0, 154, 0, 0, 0, 0, 0, 0, 66, 35, 255
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\promises\src\FulfilledPromise.php", "PHP", 0, 63, 0, 0, 0, 0, 0, 0, 8, 14, 85
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\promises\src\Is.php", "PHP", 0, 21, 0, 0, 0, 0, 0, 0, 20, 6, 47
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\promises\src\Promise.php", "PHP", 0, 201, 0, 0, 0, 0, 0, 0, 46, 32, 279
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\promises\src\PromiseInterface.php", "PHP", 0, 18, 0, 0, 0, 0, 0, 0, 70, 10, 98
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\promises\src\PromisorInterface.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 8, 3, 17
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\promises\src\RejectedPromise.php", "PHP", 0, 66, 0, 0, 0, 0, 0, 0, 11, 15, 92
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\promises\src\RejectionException.php", "PHP", 0, 26, 0, 0, 0, 0, 0, 0, 15, 8, 49
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\promises\src\TaskQueue.php", "PHP", 0, 38, 0, 0, 0, 0, 0, 0, 22, 8, 68
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\promises\src\TaskQueueInterface.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 12, 5, 25
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\promises\src\Utils.php", "PHP", 0, 141, 0, 0, 0, 0, 0, 0, 114, 20, 275
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\promises\src\functions.php", "PHP", 0, 92, 0, 0, 0, 0, 0, 0, 250, 22, 364
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\promises\src\functions_include.php", "PHP", 0, 4, 0, 0, 0, 0, 0, 0, 1, 2, 7
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\CHANGELOG.md", "Markdown", 0, 0, 0, 192, 0, 0, 0, 0, 0, 122, 314
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\README.md", "Markdown", 0, 0, 0, 503, 0, 0, 0, 0, 0, 306, 809
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\composer.json", "JSON", 65, 0, 0, 0, 0, 0, 0, 0, 0, 1, 66
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\AppendStream.php", "PHP", 0, 157, 0, 0, 0, 0, 0, 0, 44, 44, 245
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\BufferStream.php", "PHP", 0, 91, 0, 0, 0, 0, 0, 0, 25, 29, 145
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\CachingStream.php", "PHP", 0, 91, 0, 0, 0, 0, 0, 0, 28, 24, 143
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\DroppingStream.php", "PHP", 0, 25, 0, 0, 0, 0, 0, 0, 11, 11, 47
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\FnStream.php", "PHP", 0, 111, 0, 0, 0, 0, 0, 0, 36, 28, 175
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\Header.php", "PHP", 0, 47, 0, 0, 0, 0, 0, 0, 14, 9, 70
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\HttpFactory.php", "PHP", 0, 79, 0, 0, 0, 0, 0, 0, 6, 16, 101
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\InflateStream.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 15, 6, 35
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\LazyOpenStream.php", "PHP", 0, 19, 0, 0, 0, 0, 0, 0, 13, 9, 41
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\LimitStream.php", "PHP", 0, 89, 0, 0, 0, 0, 0, 0, 42, 24, 155
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\Message.php", "PHP", 0, 145, 0, 0, 0, 0, 0, 0, 58, 40, 243
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\MessageTrait.php", "PHP", 0, 159, 0, 0, 0, 0, 0, 0, 36, 41, 236
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\MimeType.php", "PHP", 0, 117, 0, 0, 0, 0, 0, 0, 8, 6, 131
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\MultipartStream.php", "PHP", 0, 99, 0, 0, 0, 0, 0, 0, 29, 26, 154
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\NoSeekStream.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 3, 7, 26
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\PumpStream.php", "PHP", 0, 119, 0, 0, 0, 0, 0, 0, 25, 31, 175
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\Query.php", "PHP", 0, 79, 0, 0, 0, 0, 0, 0, 23, 12, 114
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\Request.php", "PHP", 0, 111, 0, 0, 0, 0, 0, 0, 18, 29, 158
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\Response.php", "PHP", 0, 126, 0, 0, 0, 0, 0, 0, 16, 19, 161
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\Rfc7230.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 12, 4, 24
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\ServerRequest.php", "PHP", 0, 204, 0, 0, 0, 0, 0, 0, 76, 55, 335
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\Stream.php", "PHP", 0, 195, 0, 0, 0, 0, 0, 0, 33, 47, 275
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\StreamDecoratorTrait.php", "PHP", 0, 100, 0, 0, 0, 0, 0, 0, 26, 25, 151
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\StreamWrapper.php", "PHP", 0, 115, 0, 0, 0, 0, 0, 0, 34, 27, 176
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\UploadedFile.php", "PHP", 0, 136, 0, 0, 0, 0, 0, 0, 41, 35, 212
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\Uri.php", "PHP", 0, 415, 0, 0, 0, 0, 0, 0, 206, 112, 733
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\UriNormalizer.php", "PHP", 0, 87, 0, 0, 0, 0, 0, 0, 104, 30, 221
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\UriResolver.php", "PHP", 0, 129, 0, 0, 0, 0, 0, 0, 57, 26, 212
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\src\Utils.php", "PHP", 0, 236, 0, 0, 0, 0, 0, 0, 130, 47, 413
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\vendor-bin\php-cs-fixer\composer.json", "JSON", 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\vendor-bin\phpstan\composer.json", "JSON", 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\bloodbank\app\lib\NIC\guzzlehttp\psr7\vendor-bin\psalm\composer.json", "JSON", 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-client\CHANGELOG.md", "Markdown", 0, 0, 0, 12, 0, 0, 0, 0, 0, 12, 24
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-client\README.md", "Markdown", 0, 0, 0, 8, 0, 0, 0, 0, 0, 5, 13
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-client\composer.json", "JSON", 27, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-client\src\ClientExceptionInterface.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 3, 3, 11
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-client\src\ClientInterface.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 9, 4, 21
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-client\src\NetworkExceptionInterface.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 14, 4, 25
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-client\src\RequestExceptionInterface.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 14, 4, 25
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-factory\.pullapprove.yml", "YAML", 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-factory\README.md", "Markdown", 0, 0, 0, 7, 0, 0, 0, 0, 0, 4, 11
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-factory\composer.json", "JSON", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-factory\src\RequestFactoryInterface.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 10, 3, 19
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-factory\src\ResponseFactoryInterface.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 10, 3, 19
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-factory\src\ServerRequestFactoryInterface.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 16, 3, 25
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-factory\src\StreamFactoryInterface.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 33, 5, 46
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-factory\src\UploadedFileFactoryInterface.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 20, 3, 35
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-factory\src\UriFactoryInterface.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 9, 3, 18
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-message\CHANGELOG.md", "Markdown", 0, 0, 0, 24, 0, 0, 0, 0, 0, 13, 37
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-message\README.md", "Markdown", 0, 0, 0, 9, 0, 0, 0, 0, 0, 4, 13
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-message\composer.json", "JSON", 26, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-message\src\MessageInterface.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 159, 13, 188
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-message\src\RequestInterface.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 111, 8, 130
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-message\src\ResponseInterface.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 56, 5, 69
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-message\src\ServerRequestInterface.php", "PHP", 0, 18, 0, 0, 0, 0, 0, 0, 229, 15, 262
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-message\src\StreamInterface.php", "PHP", 0, 20, 0, 0, 0, 0, 0, 0, 122, 17, 159
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-message\src\UploadedFileInterface.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 105, 8, 124
"c:\xampp\htdocs\bloodbank\app\lib\NIC\psr\http-message\src\UriInterface.php", "PHP", 0, 21, 0, 0, 0, 0, 0, 0, 286, 17, 324
"c:\xampp\htdocs\bloodbank\app\lib\NIC\ralouphie\getallheaders\README.md", "Markdown", 0, 0, 0, 18, 0, 0, 0, 0, 0, 10, 28
"c:\xampp\htdocs\bloodbank\app\lib\NIC\ralouphie\getallheaders\composer.json", "JSON", 26, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"c:\xampp\htdocs\bloodbank\app\lib\NIC\ralouphie\getallheaders\src\getallheaders.php", "PHP", 0, 34, 0, 0, 0, 0, 0, 0, 5, 8, 47
"c:\xampp\htdocs\bloodbank\app\lib\NIC\slwdc\nic-parser\README.md", "Markdown", 0, 0, 0, 63, 0, 0, 0, 0, 0, 30, 93
"c:\xampp\htdocs\bloodbank\app\lib\NIC\slwdc\nic-parser\composer.json", "JSON", 47, 0, 0, 0, 0, 0, 0, 0, 0, 1, 48
"c:\xampp\htdocs\bloodbank\app\lib\NIC\slwdc\nic-parser\src\Builder.php", "PHP", 0, 54, 0, 0, 0, 0, 0, 0, 0, 21, 75
"c:\xampp\htdocs\bloodbank\app\lib\NIC\slwdc\nic-parser\src\Exception\BadMethodCallException.php", "PHP", 0, 4, 0, 0, 0, 0, 0, 0, 0, 6, 10
"c:\xampp\htdocs\bloodbank\app\lib\NIC\slwdc\nic-parser\src\Exception\InvalidArgumentException.php", "PHP", 0, 4, 0, 0, 0, 0, 0, 0, 0, 6, 10
"c:\xampp\htdocs\bloodbank\app\lib\NIC\slwdc\nic-parser\src\Parser.php", "PHP", 0, 89, 0, 0, 0, 0, 0, 0, 0, 25, 114
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-intl-idn\Idn.php", "PHP", 0, 557, 0, 0, 0, 0, 0, 0, 196, 173, 926
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-intl-idn\Info.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 11, 4, 24
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-intl-idn\README.md", "Markdown", 0, 0, 0, 8, 0, 0, 0, 0, 0, 5, 13
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-intl-idn\Resources\unidata\DisallowedRanges.php", "PHP", 0, 276, 0, 0, 0, 0, 0, 0, 8, 92, 376
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-intl-idn\Resources\unidata\Regex.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 3, 6, 25
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-intl-idn\Resources\unidata\deviation.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-intl-idn\Resources\unidata\disallowed.php", "PHP", 0, 2637, 0, 0, 0, 0, 0, 0, 0, 2, 2639
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-intl-idn\Resources\unidata\disallowed_STD3_mapped.php", "PHP", 0, 307, 0, 0, 0, 0, 0, 0, 0, 2, 309
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-intl-idn\Resources\unidata\disallowed_STD3_valid.php", "PHP", 0, 70, 0, 0, 0, 0, 0, 0, 0, 2, 72
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-intl-idn\Resources\unidata\ignored.php", "PHP", 0, 272, 0, 0, 0, 0, 0, 0, 0, 2, 274
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-intl-idn\Resources\unidata\mapped.php", "PHP", 0, 5777, 0, 0, 0, 0, 0, 0, 0, 2, 5779
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-intl-idn\Resources\unidata\virama.php", "PHP", 0, 64, 0, 0, 0, 0, 0, 0, 0, 2, 66
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-intl-idn\bootstrap.php", "PHP", 0, 131, 0, 0, 0, 0, 0, 0, 8, 7, 146
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-intl-idn\bootstrap80.php", "PHP", 0, 113, 0, 0, 0, 0, 0, 0, 8, 5, 126
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-intl-idn\composer.json", "JSON", 44, 0, 0, 0, 0, 0, 0, 0, 0, 1, 45
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-intl-normalizer\Normalizer.php", "PHP", 0, 223, 0, 0, 0, 0, 0, 0, 26, 62, 311
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-intl-normalizer\README.md", "Markdown", 0, 0, 0, 10, 0, 0, 0, 0, 0, 5, 15
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-intl-normalizer\Resources\stubs\Normalizer.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 3, 2, 18
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-intl-normalizer\Resources\unidata\canonicalComposition.php", "PHP", 0, 944, 0, 0, 0, 0, 0, 0, 0, 2, 946
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-intl-normalizer\Resources\unidata\canonicalDecomposition.php", "PHP", 0, 2064, 0, 0, 0, 0, 0, 0, 0, 2, 2066
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-intl-normalizer\Resources\unidata\combiningClass.php", "PHP", 0, 875, 0, 0, 0, 0, 0, 0, 0, 2, 877
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-intl-normalizer\Resources\unidata\compatibilityDecomposition.php", "PHP", 0, 3694, 0, 0, 0, 0, 0, 0, 0, 2, 3696
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-intl-normalizer\bootstrap.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 8, 5, 24
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-intl-normalizer\bootstrap80.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 8, 4, 20
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-intl-normalizer\composer.json", "JSON", 39, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-php72\Php72.php", "PHP", 0, 158, 0, 0, 0, 0, 0, 0, 20, 40, 218
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-php72\README.md", "Markdown", 0, 0, 0, 18, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-php72\bootstrap.php", "PHP", 0, 44, 0, 0, 0, 0, 0, 0, 8, 6, 58
"c:\xampp\htdocs\bloodbank\app\lib\NIC\symfony\polyfill-php72\composer.json", "JSON", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"c:\xampp\htdocs\bloodbank\app\lib\PDF\MOCK_DATA-100.json", "JSON", 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100
"c:\xampp\htdocs\bloodbank\app\lib\PDF\MOCK_DATA.json", "JSON", 1000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1000
"c:\xampp\htdocs\bloodbank\app\lib\PDF\autoload.php", "PHP", 0, 3, 0, 0, 0, 0, 0, 0, 1, 4, 8
